age;gender;employ;emplyoment_change;current_country;live_in_home_country;family_status;fami_cor;living_situation;livwadu;livwchi;time_leisure;gam_freq;beh_ch_general;beh_ch_single_player;beh_ch_coll;beh_ch_comp;beh_ch_conn;motives_play_1;motives_play_2;motives_play_3;motives_play_4;motives_play_5;motives_play_6;motives_play_7;motives_play_8;motives_play_9;motives_play_10;motives_play_11;motives_play_12;motives_play_13;motives_play_14;motives_play_15;motives_play_16;motives_play_17;motives_play_18;motives_play_19;motives_play_20;motives_play_21;motives_play_22;motives_play_23;motives_play_24;motives_play_25;loneliness_1;loneliness_2;loneliness_3;loneliness_4;loneliness_5;loneliness_6;loneliness_7;loneliness_8;loneliness_9;loneliness_10;loneliness_11;loneliness_12;loneliness_13;loneliness_14;loneliness_15;loneliness_16;loneliness_17;loneliness_18;loneliness_19;loneliness_20;loneliness_21;loneliness_1_rec;loneliness_5_rec;loneliness_6_rec;loneliness_10_rec;loneliness_11_rec;loneliness_16_rec;loneliness_17_rec;loneliness_20_rec;loneliness_21_rec;MOT_social;MOT_escape;MOT_competition;MOT_coping;MOT_skill;MOT_fantasy;Loneliness_sum
29;2;3; ;Finland;1;2;1;2;1;0;4;6;3;3;4;4;4;1;2;2;4;3;2;1;4;3;5;2;3;2;1;1;1;2;2;1;1;3;2;5;2;5;4;3;2;2;1;2;4;2;3;2;3;2;1;2;2;4;4;4;1;4;4;1;4;3;3;2;1;1;1;1;1,25;2,5;2;3,75;2,25;3;41
29;2;2; ;Germany;2;2;1;2;1;0;5;6;3;3;3;3;3;2;2;4;4;4;4;2;5;4;4;4;2;3;4;1;1;4;2;2;1;2;1;2;2;5;3;2;1;2;4;4;4;2;2;4;3;1;1;2;1;4;3;3;2;3;4;2;1;1;1;2;1;2;2;1;2,25;3,25;2,5;2,75;3,5;3,25;32
31;2;3; ;Germany;2;2;1;2;1;0;4;6;3;3;4;3;4;1;4;2;4;2;4;1;1;1;4;1;1;4;1;1;1;1;1;1;1;1;1;2;1;1;4;2;1;1;4;4;4;1;1;3;4;1;1;1;1;3;4;2;1;4;4;1;1;1;2;1;2;1;1;1;1,75;1,75;1,25;2,75;1,25;1,75;24
46;2;5; ;Germany;2;1;2;3;0;0;4;6;4;3;3;3;3;1;4;1;4;2;1;1;3;2;4;1;2;2;3;1;1;1;2;1;1;1;1;3;1;4;3;3;3;4;3;2;4;3;3;3;2;1;1;1;4;3;4;4;3;4;4;2;2;3;2;3;2;1;1;1;1,25;2,75;1,25;3;1,25;2,25;47
22;2;2; ;Germany;2;1;1;3;1;0;4;6;4;3;4;4;4;1;1;2;4;1;1;4;1;2;5;2;1;4;1;2;1;2;1;4;1;1;2;2;2;2;4;2;1;1;3;4;4;3;2;4;3;2;1;1;1;4;4;3;1;4;4;1;2;1;1;2;1;1;1;1;3,25;1;2;3;1,75;1,25;29
46;2;3; ;Germany;2;1;2;2;0;0;4;6;5;5;4;3;3;1;1;2;2;3;4;1;1;2;2;3;2;1;1;2;1;3;2;1;1;1;2;2;4;4;3;3;2;3;2;2;4;2;3;2;2;3;2;2;2;2;2;3;3;2;2;2;3;3;3;3;3;3;3;3;1;1;2;1,75;3,25;3;54
38;2;3; ;Germany;2;1;2;2;0;0;4;6;3;3;3;3;3;1;5;2;5;5;5;1;2;2;5;5;2;3;1;1;1;1;1;1;1;1;1;2;5;5;3;3;1;3;3;3;4;1;1;3;3;1;1;1;1;3;3;4;2;4;3;2;2;2;2;2;2;2;1;2;1,5;2,25;1,5;3,25;4;3,25;36
29;2;3; ;Germany;2;1;1;3;1;0;4;6;4;4;3;3;3;1;4;2;4;2;3;2;4;2;4;2;2;2;4;1;4;3;2;2;1;4;2;4;2;5;3;1;1;1;3;2;4;3;3;2;2;2;2;2;2;4;3;1;3;3;3;2;2;3;3;3;1;2;2;2;1,75;4;1,75;4;2,25;3;41
31;2;4;2;Germany;2;2;2;2;1;0;4;6;4;4;3;4;4;1;5;2;4;4;5;2;3;3;4;4;4;2;2;2;1;3;3;2;1;1;3;4;4;4;4;3;1;2;4;4;4;3;2;4;3;2;2;2;1;3;3;3;2;4;4;1;1;1;1;2;2;2;1;1;1,75;2,75;2,5;3,25;3,75;4;35
22;2;3; ;Germany;2;1;1;1;0;0;4;6;3;3;3;3;4;1;5;5;5;4;4;3;4;1;2;4;4;4;5;1;1;1;4;5;1;4;1;2;2;5;2;4;4;4;3;3;4;3;4;3;2;3;3;4;3;2;2;3;4;2;2;3;2;2;2;3;3;3;3;3;3,25;4,5;2;2,5;2,75;4,25;63
38;2;3; ;Germany;2;1;2;3;0;0;4;6;5;5;5;5;5;1;4;5;4;4;4;5;2;5;4;4;2;4;2;4;1;5;1;5;1;3;2;4;4;3;3;4;3;3;4;3;4;2;2;3;2;1;3;1;1;2;4;2;2;2;3;2;1;2;2;3;3;1;3;2;3,75;2,75;4;3,25;4,25;2,5;43
31;2;2; ;Germany;2;2;1;2;0;0;4;6;3;3;3;3;3;1;1;4;4;3;5;4;2;4;4;4;4;4;2;2;1;2;3;3;1;2;3;2;1;4;2;2;2;1;3;2;4;2;3;2;2;2;3;2;1;3;3;3;2;3;3;3;2;3;3;3;2;2;2;2;3;1,75;3,25;2,75;2,5;4;45
22;2;2; ;Germany;2;1;1;2;1;0;4;6;3;3;3;3;4;1;1;2;4;3;3;1;1;3;3;4;2;2;1;2;1;3;3;1;1;1;2;3;3;5;4;3;2;2;4;3;4;1;3;3;3;1;1;1;2;4;4;4;1;4;4;1;1;2;2;2;1;1;1;1;1,25;1;2,25;2,75;3,25;3,25;33
32;2;3; ;Germany;2;1;1;1;1;0;4;6;4;4;4;4;3;1;2;2;2;2;2;1;3;2;4;2;1;2;2;1;1;2;2;1;1;1;1;2;2;4;4;2;1;1;4;3;4;2;3;4;3;2;2;3;1;4;3;3;2;4;4;1;1;2;1;2;1;2;1;1;1,25;2;1,5;2,25;2;2,25;34
25;2;2; ;Germany;2;1;2;2;2;0;4;6;3;3;4;4;5;2;5;4;5;4;5;2;4;3;4;4;2;4;3;3;1;4;1;3;1;1;2;2;4;5;3;2;2;3;3;2;4;2;3;3;3;2;3;4;1;3;1;4;2;3;3;2;2;3;2;2;2;4;2;2;2,75;3,25;3;3;4;3,25;49
30;2;3; ;Germany;2;1;2;1;0;0;4;6;3;3;3;3;3;3;1;1;1;1;2;2;1;2;1;1;1;2;1;2;1;1;2;2;1;1;2;1;1;3;3;2;1;1;4;3;4;2;2;3;3;1;1;1;1;2;3;2;1;3;2;2;1;2;2;2;3;2;2;3;2,25;1;1,75;1;1;2;34
32;2;3; ;Germany;2;1;1;2;3;0;4;6;3;3;3;3;3;2;1;3;4;4;4;3;3;3;5;2;4;3;2;3;2;4;4;3;1;1;2;4;4;5;4;1;1;2;3;3;4;1;3;4;3;1;2;2;1;4;2;1;1;4;4;1;2;2;1;2;1;3;1;1;2,75;1,75;2,75;3,75;3,5;4,25;30
33;2;3; ;Germany;2;1;1;2;0;0;4;6;4;3;4;3;3;1;5;1;3;5;5;1;2;1;4;2;5;5;3;1;1;4;4;3;1;4;1;4;4;4;1;4;4;4;2;1;4;4;4;4;1;4;4;4;4;1;1;4;4;1;1;4;3;4;1;4;4;4;4;4;2,5;3,5;1;3;3,75;4,5;76
22;2;2; ;Germany;2;1;1;2;2;0;4;6;3;4;3;3;4;1;2;2;4;1;3;2;2;2;4;3;4;3;3;2;1;2;3;3;1;1;1;3;2;5;2;3;1;1;4;3;4;3;2;3;3;2;1;1;2;4;4;3;3;4;4;3;1;2;2;2;1;1;1;1;2,25;2;1,75;3;2;3,75;36
35;2;3; ;Austria;2;1;1;2;1;0;4;6;5;3;5;3;4;1;2;3;4;3;4;3;2;2;4;3;2;3;4;1;2;3;2;4;1;2;2;4;3;4;2;3;2;3;4;3;4;2;3;2;3;3;2;2;2;3;4;4;3;3;4;3;1;2;3;2;2;1;2;1;2,75;2,5;2;3,5;3;3;46
20;2;1; ;Germany;2;4;1;2;3;0;4;6;4;4;4;4;4;1;2;4;3;4;3;3;3;4;3;3;2;3;3;4;3;3;2;4;1;2;4;3;4;4;3;2;1;2;2;2;4;2;2;3;2;3;2;1;1;3;2;4;2;4;4;2;3;3;2;3;2;3;1;1;2,75;2,5;4;3;3,5;2,75;42
26;2;3; ;Germany;2;2;1;2;1;0;4;6;5;4;2;4;4;1;3;4;5;4;3;3;1;4;4;4;2;3;1;3;1;4;2;3;1;1;3;3;4;3;4;2;1;2;3;3;4;2;1;3;2;2;1;2;2;2;3;2;3;3;3;1;2;2;2;3;3;2;2;2;2,5;1,5;3,5;3,25;4;2,5;39
33;2;3; ;Germany;2;2;1;2;1;0;4;6;4;2;5;3;5;1;1;5;1;4;1;5;1;5;3;3;1;5;1;4;1;1;1;5;1;1;4;1;3;4;4;2;1;1;4;4;4;2;1;3;4;1;1;1;1;4;4;4;1;4;4;1;1;1;2;1;1;1;1;1;4;1;4,5;1,5;2,75;1,75;26
30;2;3; ;Germany;1;1;2;2;0;0;5;6;5;2;5;4;5;1;2;2;3;4;1;4;1;2;2;2;1;4;1;1;1;2;1;4;1;2;1;2;3;3;2;2;2;2;4;2;4;3;2;2;2;1;1;1;1;3;2;3;3;4;4;3;1;3;3;3;2;3;1;1;3,25;1,5;1,5;2;2,75;1,5;41
30;2;2; ;Germany;2;1;1;3;2;0;5;6;4;3;4;4;5;1;4;5;5;4;2;2;1;4;5;4;1;4;1;2;4;4;1;3;1;1;1;2;4;4;4;2;1;1;4;3;4;2;3;3;3;1;1;1;3;4;3;2;1;4;4;1;1;2;2;2;1;2;1;1;2,5;1,75;3;4;4;2;31
33;2;3; ;Germany;2;1;1;2;0;0;4;6;5;4;4;5;5;2;1;4;2;2;4;2;1;2;4;2;2;4;1;2;2;2;1;1;1;1;2;2;2;4;3;2;3;2;3;2;4;2;3;3;2;3;3;3;2;4;2;3;3;2;2;2;2;3;2;3;1;3;3;3;2,25;1;2,5;2,5;2;2,75;51
26;2;2; ;Germany;1;1;1;2;2;0;4;6;3;3;3;3;3;1;5;5;3;4;4;1;4;5;2;5;4;1;5;5;5;4;5;1;1;1;5;3;5;5;3;3;1;4;1;2;4;3;3;1;1;2;4;3;4;1;2;4;4;4;4;2;4;3;4;4;4;3;1;1;1;3,75;5;3,25;4,5;4,5;61
27;2;3; ;Germany;2;1;1;2;2;0;4;6;4;3;3;3;4;2;4;4;4;4;2;2;4;1;4;4;2;4;4;2;1;2;2;4;1;1;1;4;3;4;3;2;2;3;2;2;4;2;2;2;2;2;3;3;2;2;2;3;3;2;2;2;3;3;3;3;3;3;3;3;3;3,25;2;3,25;3,25;2,5;53
37;2;3; ;Germany;2;1;1;2;0;0;4;6;4;4;3;3;3;2;4;2;4;2;4;2;1;2;4;3;1;2;2;1;1;3;3;2;1;1;1;2;1;5;3;3;1;3;4;2;4;3;3;3;3;2;2;2;1;3;3;3;2;4;4;2;1;3;2;2;2;2;1;1;2;2;1,5;2,75;2,25;3,25;41
24;2;3; ;Germany;2;2;2;2;1;0;4;6;4;5;3;2;3;1;4;3;5;2;1;1;5;5;3;4;1;1;5;3;1;1;1;1;1;1;1;3;4;5;2;1;1;1;4;2;4;1;2;3;3;2;2;1;1;4;2;1;1;4;4;3;1;3;2;2;1;3;1;1;1;3,75;3;3;2,75;2;31
22;2;2; ;Switzerland;2;1;1;3;3;0;4;6;5;5;4;4;3;1;2;2;2;1;2;1;1;4;1;1;2;2;2;1;1;1;2;1;1;1;5;1;1;5;3;2;3;3;3;2;4;2;4;3;1;1;3;3;3;1;1;3;3;1;3;2;2;3;2;4;4;4;4;2;1,25;1,5;3;1,25;1;2,75;57
29;2;3; ;Germany;2;2;3;2;1;0;4;6;4;3;3;3;4;1;2;4;4;2;3;2;2;2;3;2;2;3;3;2;1;1;3;1;1;2;2;3;1;4;3;3;3;3;4;3;4;2;2;2;3;2;2;2;2;3;2;4;2;3;3;2;1;2;3;2;2;3;2;2;1,75;2,25;2,5;2,75;1,5;3;46
23;2;3; ;Germany;2;1;1;2;1;0;4;6;4;5;4;2;3;1;5;3;5;3;2;3;3;3;5;4;1;4;2;2;1;2;1;3;1;1;2;3;3;5;4;4;3;4;4;3;4;3;2;2;3;2;1;1;2;3;3;2;3;3;3;1;1;2;3;2;2;2;2;2;2,75;2,75;2,5;3,5;3;2,25;44
29;2;2; ;Germany;2;1;2;2;1;0;5;6;5;4;2;3;2;1;4;1;4;2;2;2;2;1;3;2;1;1;2;1;1;1;2;3;1;2;1;3;1;3;3;2;3;2;3;3;4;3;3;4;3;2;2;2;3;4;2;3;3;4;4;2;2;2;1;2;1;3;1;1;1,75;2,5;1;2,75;1,5;2;43
42;2;3; ;Germany;2;2;2;2;0;0;4;6;3;3;3;3;3;1;2;1;4;4;3;1;3;4;4;4;1;1;3;1;2;3;2;1;1;4;1;4;3;4;4;3;1;3;3;3;4;3;3;3;3;1;1;1;3;3;3;2;3;4;4;1;2;2;2;2;2;2;1;1;1;3;1,75;3,5;3,5;2,5;39
24;2;3; ;Germany;2;2;2;2;1;0;4;6;3;3;3;3;3;1;2;2;2;1;3;1;2;2;1;2;3;1;3;2;1;2;3;1;1;1;2;1;2;4;3;2;2;2;2;2;4;1;2;4;3;1;3;3;1;2;4;2;2;4;4;2;3;3;1;2;3;1;1;1;1;2;2;1,25;1,75;3,25;38
38;2;3; ;Germany;2;1;1;2;0;0;4;6;4;4;3;3;3;1;2;1;2;2;3;2;2;1;4;2;2;1;2;1;2;2;1;1;1;1;2;2;1;5;3;1;1;1;3;2;4;2;3;2;2;1;3;3;2;4;2;2;2;4;4;2;2;3;3;3;1;3;1;1;1,25;1,75;1,25;2,5;1,75;2,75;40
35;2;3; ;Germany;2;2;1;2;1;2;4;6;4;4;3;3;3;1;2;2;3;4;5;3;1;1;5;2;1;5;1;1;2;2;1;2;1;1;2;1;3;4;3;1;1;1;2;2;4;3;2;4;2;2;1;1;1;4;4;4;1;4;4;2;3;3;1;3;1;1;1;1;2,75;1,25;1,5;2,75;2,75;2,75;34
24;2;2; ;Germany;2;1;3;2;1;0;4;6;3;4;3;3;2;1;1;5;2;2;5;1;1;5;2;2;1;1;1;5;1;2;1;1;1;1;5;1;3;1;3;1;1;1;4;4;4;1;4;3;2;1;1;1;1;3;4;3;1;4;3;2;1;1;2;3;2;1;1;2;1;1;5;1,5;2,25;2;31
24;2;2; ;Germany;2;2;3;3;1;0;4;6;5;2;5;5;5;1;3;4;5;2;5;4;2;4;5;2;1;4;1;1;1;1;1;3;1;1;3;4;4;5;4;3;1;1;4;3;4;2;1;3;4;2;1;1;1;3;4;3;2;4;4;1;1;2;2;1;2;1;1;1;3;1,75;3;3,75;2,25;3;30
19;2;1; ;Germany;2;1;2;2;3;0;4;6;4;2;4;4;4;2;2;5;2;4;5;2;1;2;2;4;1;2;1;2;2;2;2;1;1;1;2;1;4;2;4;3;1;1;4;3;4;1;1;4;4;1;1;1;1;3;3;3;1;4;4;1;1;2;1;1;2;2;1;1;1,75;1,25;2,75;1,75;3,5;2,5;27
29;2;3; ;Germany;2;1;2;1;8;1;4;6;3;4;4;4;4;3;3;4;4;4;4;3;5;4;4;4;4;4;4;3;4;4;4;4;1;4;4;4;4;4;3;2;2;1;3;2;4;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;3;3;3;3,5;4;3,75;4;4;4;44
23;2;2; ;Germany;2;1;1;3;0;0;4;6;4;4;1;4;5;1;4;2;4;4;5;2;4;4;5;4;4;2;3;2;1;4;4;2;1;1;2;2;4;5;3;3;2;2;4;4;4;2;2;3;3;2;1;1;1;4;4;2;2;4;4;2;1;1;2;2;1;1;1;1;1,75;3;2,5;3;4;4,5;32
22;2;2; ;Germany;2;1;2;3;3;1;4;6;4;3;4;4;5;1;2;2;4;3;5;3;3;2;3;3;3;3;4;2;2;2;3;4;1;1;2;2;3;4;3;4;3;3;4;3;4;3;3;4;4;3;1;3;4;4;3;3;4;3;3;2;1;2;1;1;1;2;2;2;2,75;2,5;2;2,75;2,75;3,75;48
31;2;2; ;Switzerland;2;1;1;2;2;0;4;6;4;3;3;3;4;1;2;3;2;3;1;2;1;2;2;2;1;4;1;1;1;3;1;3;1;1;1;1;2;2;3;2;1;1;4;3;4;1;2;3;3;1;1;1;1;3;3;3;1;4;4;2;1;2;2;2;2;2;1;1;2,5;1,25;1,75;1,5;2,5;1,25;30
32;2;3; ;Germany;2;2;2;3;1;0;4;6;4;4;3;3;3;1;1;4;2;1;1;1;1;4;2;1;1;3;1;4;2;2;1;1;1;1;4;2;2;4;4;2;2;2;4;4;4;2;2;3;3;2;1;3;2;3;3;2;2;4;4;1;1;1;2;2;2;2;1;1;1,5;1;4;2;1,5;1,75;35
18;2;1; ;Germany;2;1;2;2;0;0;4;6;4;3;4;4;5;1;2;3;3;2;3;1;1;3;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;3;2;3;2;3;3;4;1;1;2;1;1;3;2;1;3;2;1;2;2;1;2;2;2;3;4;2;3;3;4;1;1,25;2;1,75;1,5;1,75;44
26;2;3; ;United Kingdom of Great Britain and Northern Ireland;2;1;2;2;3;0;4;6;4;5;3;3;5;4;5;1;5;4;5;5;2;1;5;4;2;5;1;1;2;4;2;5;1;3;1;4;2;5;3;4;3;2;4;3;4;3;3;2;2;3;3;3;2;3;3;4;4;3;2;2;1;2;3;3;2;2;2;3;4,75;2,75;1;4;3,5;3,5;54
25;2;4; ;Germany;2;1;2;2;3;0;4;6;5;4;3;3;5;1;4;3;4;5;2;2;2;3;2;4;3;3;3;2;1;4;2;2;1;1;2;3;3;5;3;4;3;3;4;3;4;3;3;4;4;3;3;3;3;3;2;1;3;2;3;2;1;2;1;1;2;3;3;2;2;2,5;2,5;2,5;4;3;49
24;2;3; ;Germany;2;1;1;2;1;0;4;6;4;3;4;4;4;1;2;4;2;2;1;2;1;4;2;2;1;1;2;2;1;2;1;3;1;2;4;2;3;2;3;3;1;1;4;3;4;3;2;4;3;2;1;2;2;3;3;2;2;4;4;2;1;2;1;2;2;2;1;1;1,75;1,75;3,5;1,75;2,25;1,25;35
24;2;2; ;Germany;2;1;2;2;2;0;4;6;4;4;3;2;2;1;5;4;2;4;4;2;4;3;1;2;1;4;4;2;1;4;1;3;1;4;2;2;4;4;3;1;1;2;2;2;4;3;3;2;2;3;3;3;2;3;3;2;3;4;4;2;3;3;3;3;2;2;1;1;2,5;4,25;2,75;1,5;3,5;2,5;46
29;2;4; ;Germany;2;2;1;2;1;0;5;6;5;5;4;3;3;1;2;3;4;1;1;1;2;2;3;1;1;2;2;2;1;1;1;1;1;2;5;3;1;4;4;2;1;1;3;3;4;3;3;3;2;1;1;1;2;3;4;4;2;4;4;1;2;2;2;3;2;1;1;1;1,25;2;3;2,75;1;1,75;36
42;2;3; ;Germany;2;2;2;2;1;0;4;6;4;3;4;3;3;1;2;2;2;4;5;2;2;3;5;4;2;2;2;2;1;4;5;2;1;2;2;4;4;5;4;3;2;2;4;3;4;3;3;4;3;2;2;1;1;2;4;2;3;4;4;1;1;2;1;2;3;1;1;1;1,75;2;2,25;3;4;4,25;37
32;2;3; ;Germany;2;2;1;2;0;0;4;6;5;5;3;3;3;1;4;1;5;5;5;1;1;3;5;5;2;2;2;1;1;4;2;4;1;1;2;4;5;5;4;3;1;1;3;4;4;2;2;4;3;1;1;1;1;2;4;2;1;4;4;1;2;1;1;2;3;1;1;1;2;2;1,75;3,75;4,75;3,5;29
23;2;2; ;Germany;2;1;2;2;3;0;5;6;5;3;3;3;3;1;4;2;5;3;2;1;4;2;4;3;2;1;5;1;1;2;3;3;1;1;1;2;3;3;2;4;3;4;2;2;4;3;3;1;2;2;3;4;3;1;2;4;3;2;2;3;3;3;4;3;4;3;3;3;1,5;3,5;1,5;3;2,75;2,5;65
36;2;3; ;Germany;2;2;1;3;1;0;4;6;3;3;3;3;4;1;2;1;3;3;4;1;2;2;3;1;1;1;2;1;1;2;1;1;1;2;1;2;1;2;4;3;1;1;4;4;4;2;3;4;3;1;2;2;1;4;4;3;3;4;4;1;1;1;1;2;1;1;1;1;1;2;1,25;2,25;1,75;2;32
23;2;2; ;Germany;2;1;1;2;0;0;4;6;4;3;4;4;5;1;1;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;5;1;1;2;1;1;3;3;2;1;2;4;4;4;1;3;3;3;2;1;1;1;4;4;4;1;4;4;2;1;1;2;2;1;1;1;1;2;1;1,75;1,25;1;1,75;31
37;2;2; ;Germany;2;2;1;3;1;0;5;6;5;4;1;4;3;1;5;2;5;5;5;2;1;1;5;4;1;1;5;4;5;2;2;1;1;5;2;5;5;5;4;3;2;2;4;4;4;3;2;3;4;1;1;2;3;4;4;3;3;4;4;1;1;1;2;1;1;1;1;1;1,25;4;2,25;5;4;3,25;35
35;2;3; ;Germany;2;2;2;2;1;2;4;6;4;2;4;4;2;2;1;4;4;2;3;3;1;3;4;2;1;1;1;2;1;2;1;2;1;1;2;2;2;4;4;3;2;1;3;4;4;2;2;4;4;2;1;1;1;4;4;2;1;4;4;1;2;1;1;1;1;1;1;1;2;1;2,75;2,75;2;2,25;28
26;2;4; ;Germany;1;1;2;1;1;0;5;6;4;4;2;3;3;1;4;3;3;2;1;1;5;3;4;3;1;1;5;3;2;3;1;1;1;2;2;2;3;3;2;4;4;4;1;2;4;3;3;2;1;4;4;4;4;3;1;2;2;2;1;3;4;3;3;4;2;4;3;4;1;4;2,75;2,75;2,75;1,5;68
24;2;2; ;Germany;2;2;1;2;1;0;4;6;3;3;3;3;3;1;2;3;2;2;1;2;1;1;2;4;1;4;1;1;1;3;1;3;1;1;2;2;2;2;4;2;1;1;4;3;4;1;1;4;4;1;1;1;2;4;4;1;2;4;4;1;1;2;1;1;1;1;1;1;2,5;1,25;1,75;1,75;2,75;1,25;24
35;2;5; ;Spain;1;1;2;3;1;0;5;6;5;5;3;3;3;1;5;1;4;1;4;1;5;1;2;1;2;1;5;1;1;1;2;1;1;1;1;4;1;5;3;4;2;3;2;3;4;4;2;3;2;1;1;2;4;1;3;1;2;3;3;2;3;2;2;3;4;2;2;2;1;4;1;2,75;1;3,25;48
29;2;6; ;Germany;2;1;1;2;2;0;5;6;3;3;3;3;3;2;5;1;5;4;4;2;4;2;5;4;4;2;4;1;3;4;4;2;1;2;1;4;3;5;3;2;4;3;3;2;4;3;3;4;3;3;3;4;3;4;1;1;2;2;2;2;2;3;1;2;1;4;3;3;2;3,75;1,25;4,25;3,75;4,25;52
34;2;2; ;Germany;2;1;1;2;0;0;4;6;3;3;3;3;4;1;4;2;3;3;1;1;2;1;4;3;2;3;3;2;1;1;1;3;1;1;1;2;3;4;4;3;3;3;4;4;4;3;2;3;3;1;1;2;3;4;2;1;3;4;4;1;1;1;2;2;1;3;1;1;2;2,5;1,5;2,5;2,5;2;38
24;2;2; ;Germany;2;1;3;2;2;0;4;6;4;4;4;4;5;1;3;2;4;1;1;5;2;2;3;2;1;4;3;1;1;2;1;4;1;2;1;3;2;2;3;3;1;2;4;3;4;1;1;2;2;1;1;1;1;2;4;3;2;4;4;2;1;2;3;3;3;1;1;1;3,5;2,5;1,5;2,75;1,75;1,25;34
21;1;2; ;Germany;2;1;2;2;2;0;4;6;4;3;4;3;4;1;3;2;4;2;3;2;2;2;4;2;1;1;3;1;1;2;2;3;1;2;1;1;2;4;3;2;1;1;4;3;4;2;2;3;3;1;1;1;1;4;4;3;2;4;4;2;1;2;2;2;1;1;1;1;1,75;2,5;1,5;2,5;2;2,5;30
35;2;3; ;Germany;2;2;2;2;1;2;4;6;4;4;3;3;3;1;5;1;5;1;5;1;5;1;5;3;5;1;5;1;1;1;5;2;1;2;1;5;1;5;2;3;4;4;1;2;4;4;4;1;1;4;4;2;4;1;2;4;4;1;1;3;4;3;4;4;4;3;4;4;1,25;4,25;1;4;1,5;5;74
31;2;4; ;Germany;2;2;2;1;1;0;4;6;3;3;3;3;3;1;1;2;2;2;4;2;2;1;1;2;1;2;3;1;1;2;2;1;1;1;1;2;2;4;3;3;1;1;3;2;4;2;3;2;2;1;1;3;1;2;3;4;2;4;4;2;2;3;3;3;3;2;1;1;1,5;1,75;1,25;1,5;2;2,75;42
34;2;3;7;Germany;2;1;1;1;3;0;5;6;3;1;5;5;5;5;1;4;5;5;4;5;2;3;3;4;4;5;2;3;1;4;3;1;1;1;2;3;5;5;3;2;2;1;4;3;4;3;1;4;3;2;3;2;1;4;4;3;2;3;3;2;1;2;1;2;1;1;2;2;4;1,5;3;3;4,5;4;36
20;2;2; ;Germany;2;1;1;3;0;0;4;6;5;5;3;3;3;1;4;2;5;3;3;1;4;4;4;2;5;3;4;2;1;3;5;2;1;3;2;4;4;5;3;2;1;2;3;2;4;3;1;3;2;1;3;3;4;3;4;4;1;4;4;2;2;3;2;3;2;1;1;1;1,75;3,75;2,5;3,5;3;4,5;42
27;2;3; ;Germany;2;1;2;1;0;0;4;6;3;3;4;4;3;1;4;2;4;1;4;1;5;2;3;1;4;2;5;2;3;2;4;2;1;4;2;3;1;5;2;3;3;4;2;2;4;4;3;1;2;3;3;4;4;1;1;4;4;2;2;3;3;3;4;3;4;4;3;3;1,5;4,5;2;3,25;1,25;4,25;69
34;2;3; ;Germany;2;2;1;3;1;0;4;6;4;4;5;5;5;1;2;5;5;1;3;3;2;5;5;2;1;4;2;5;2;3;1;5;1;1;5;3;1;2;3;3;1;1;4;4;4;3;3;3;3;2;2;2;1;3;4;4;3;4;4;2;1;1;2;2;2;1;1;1;3,25;1,75;5;3,75;1,75;1,75;38
29;2;3; ;Germany;2;1;3;1;0;0;4;6;5;3;3;3;3;1;2;2;2;2;2;3;2;1;3;1;1;1;1;1;1;1;3;3;1;2;3;3;3;5;3;2;1;2;1;3;4;3;3;2;2;2;2;2;3;2;3;3;2;4;4;2;4;2;3;3;3;2;1;1;2;1,75;1,75;2,25;1,75;2,75;46
27;2;3; ;Germany;2;1;1;2;2;0;4;6;4;4;3;3;3;1;1;2;4;1;1;1;2;2;1;2;1;2;1;2;1;1;2;2;1;1;2;1;1;4;3;2;1;2;3;2;4;1;2;2;2;1;3;1;1;3;3;4;2;4;4;2;2;3;3;3;2;2;1;1;1,5;1,25;2;1,75;1,25;2;39
30;2;2; ;Germany;2;2;2;3;1;0;4;6;3;3;3;3;3;1;2;1;5;2;4;1;4;3;4;3;3;2;3;1;1;3;4;3;1;3;1;4;3;5;3;3;1;1;2;3;4;3;2;3;3;2;2;1;1;2;3;3;2;4;4;2;3;2;2;2;3;2;1;1;1,75;3;1,5;3,5;2,75;4;39
24;2;2; ;Germany;2;1;1;1;3;0;4;6;3;3;3;3;3;1;2;2;5;3;5;2;1;4;4;5;4;2;4;1;1;5;4;3;1;1;2;3;5;5;3;1;1;1;1;3;4;2;2;1;2;2;2;1;1;4;3;4;2;4;4;2;4;2;4;3;1;2;1;1;2;2;2,25;3,25;4,5;4,5;39
19;2;2; ;Germany;2;1;3;2;1;0;4;6;4;4;3;3;3;1;2;2;4;4;2;4;1;2;3;4;4;4;3;1;1;3;3;4;1;1;1;2;3;4;3;2;2;2;3;3;4;1;3;4;3;2;1;3;1;4;3;2;1;4;4;2;2;2;1;2;1;2;1;1;3,25;1,75;1,5;2,5;3,5;3,25;34
39;2;6; ;Germany;2;1;1;2;2;0;5;6;3;3;4;3;3;1;2;3;3;3;4;2;2;3;2;2;2;1;2;2;1;2;2;1;1;1;2;1;3;4;3;1;1;1;3;3;4;1;2;2;2;1;1;2;2;4;3;3;2;4;4;2;2;2;3;3;1;2;1;1;1,25;1,75;2,5;1,75;2,5;3;34
